review_id,customer_id,product_id,review_text,rating,purchase_category,purchase_amount
R01086,C01086,P1086,"Not worth the money, poor quality.",1,Books,216.91
R01087,C01087,P1087,"Loved it, highly recommend.",5,Clothing,169.49
R01088,C01088,P1088,"Great product, works perfectly!",4,Books,72.38
R01089,C01089,P1089,Amazing quality and very durable.,5,Electronics,426.25
R01090,C01090,P1090,"Terrible experience, never buying again.",2,Books,441.83
R01091,C01091,P1091,"Great product, works perfectly!",4,Toys,26.22
R01092,C01092,P1092,"Five stars, would buy again.",5,Clothing,401.8
R01093,C01093,P1093,"Terrible experience, never buying again.",2,Clothing,189.39
R01094,C01094,P1094,"Worst purchase ever, do not recommend.",2,Clothing,118.64
R01095,C01095,P1095,"Great product, works perfectly!",4,Clothing,325.43
R01096,C01096,P1096,"Not bad, but not great either.",3,Electronics,119.88
R01097,C01097,P1097,"Loved it, highly recommend.",4,Electronics,479.44
R01098,C01098,P1098,"Neutral experience, might buy again.",3,Books,69.91
R01099,C01099,P1099,"Shipping took too long, bad customer service.",1,Electronics,439.3
R01100,C01100,P1100,Amazing quality and very durable.,4,Clothing,442.13
R01101,C01101,P1101,"It's okay, not the best.",3,Home Decor,414.4
R01102,C01102,P1102,"Exceeded my expectations, excellent service.",5,Books,400.66
R01103,C01103,P1103,"Shipping took too long, bad customer service.",2,Home Decor,434.9
R01104,C01104,P1104,"Not worth the money, poor quality.",1,Clothing,39.28
R01105,C01105,P1105,"Great product, works perfectly!",4,Home Decor,7.76
R01106,C01106,P1106,"Average quality, nothing special.",3,Books,173.27
R01107,C01107,P1107,"Loved it, highly recommend.",5,Electronics,21.73
R01108,C01108,P1108,"Not bad, but not great either.",3,Clothing,106.03
R01109,C01109,P1109,"Great product, works perfectly!",4,Toys,318.34
R01110,C01110,P1110,"It does what it says, but nothing exceptional.",3,Books,280.0
R01111,C01111,P1111,Amazing quality and very durable.,4,Electronics,95.16
R01112,C01112,P1112,"It's okay, not the best.",3,Home Decor,54.68
R01113,C01113,P1113,"Terrible experience, never buying again.",2,Clothing,155.11
R01114,C01114,P1114,"Exceeded my expectations, excellent service.",4,Toys,426.31
R01115,C01115,P1115,"Great product, works perfectly!",4,Toys,264.77
R01116,C01116,P1116,"Shipping took too long, bad customer service.",1,Electronics,194.62
R01117,C01117,P1117,"Not worth the money, poor quality.",2,Home Decor,295.28
R01118,C01118,P1118,Amazing quality and very durable.,4,Books,497.57
R01119,C01119,P1119,Amazing quality and very durable.,5,Books,247.86
R01120,C01120,P1120,"Neutral experience, might buy again.",3,Toys,252.29
R01121,C01121,P1121,Amazing quality and very durable.,5,Books,425.92
R01122,C01122,P1122,"Not bad, but not great either.",3,Clothing,495.28
R01123,C01123,P1123,"It does what it says, but nothing exceptional.",3,Clothing,114.93
R01124,C01124,P1124,"Worst purchase ever, do not recommend.",1,Home Decor,227.26
R01125,C01125,P1125,"Loved it, highly recommend.",4,Electronics,320.47
R01126,C01126,P1126,"It does what it says, but nothing exceptional.",3,Home Decor,223.33
R01127,C01127,P1127,"Worst purchase ever, do not recommend.",1,Electronics,474.98
R01128,C01128,P1128,Amazing quality and very durable.,5,Electronics,323.36
R01129,C01129,P1129,"Not worth the money, poor quality.",1,Electronics,79.1
R01130,C01130,P1130,"Five stars, would buy again.",5,Home Decor,8.15
R01131,C01131,P1131,"Great product, works perfectly!",4,Toys,186.32
R01132,C01132,P1132,"It does what it says, but nothing exceptional.",3,Clothing,260.08
R01133,C01133,P1133,"Broke within a week, very disappointed.",2,Electronics,370.68
R01134,C01134,P1134,"Five stars, would buy again.",5,Toys,88.02
R01135,C01135,P1135,"Not bad, but not great either.",3,Home Decor,187.57
R01136,C01136,P1136,"Worst purchase ever, do not recommend.",2,Clothing,108.53
R01137,C01137,P1137,"Terrible experience, never buying again.",2,Home Decor,479.55
R01138,C01138,P1138,"Loved it, highly recommend.",5,Books,265.28
R01139,C01139,P1139,"Not bad, but not great either.",3,Toys,403.67
R01140,C01140,P1140,"Worst purchase ever, do not recommend.",2,Electronics,90.57
R01141,C01141,P1141,"Terrible experience, never buying again.",1,Home Decor,273.97
R01142,C01142,P1142,"Shipping took too long, bad customer service.",1,Electronics,409.1
R01143,C01143,P1143,"It does what it says, but nothing exceptional.",3,Toys,369.84
R01144,C01144,P1144,"Five stars, would buy again.",4,Toys,99.26
R01145,C01145,P1145,"Broke within a week, very disappointed.",1,Clothing,36.14
R01146,C01146,P1146,"Five stars, would buy again.",5,Books,104.09
R01147,C01147,P1147,"Average quality, nothing special.",3,Books,75.89
R01148,C01148,P1148,"Shipping took too long, bad customer service.",2,Home Decor,421.38
R01149,C01149,P1149,"Not worth the money, poor quality.",1,Home Decor,8.51
R01150,C01150,P1150,"Not bad, but not great either.",3,Clothing,155.91
R01151,C01151,P1151,"It's okay, not the best.",3,Toys,50.84
R01152,C01152,P1152,"Loved it, highly recommend.",4,Toys,191.69
R01153,C01153,P1153,"Worst purchase ever, do not recommend.",2,Toys,9.02
R01154,C01154,P1154,"Worst purchase ever, do not recommend.",2,Clothing,49.48
R01155,C01155,P1155,"Worst purchase ever, do not recommend.",2,Electronics,126.15
R01156,C01156,P1156,"Exceeded my expectations, excellent service.",5,Books,134.88
R01157,C01157,P1157,"Average quality, nothing special.",3,Electronics,84.27
R01158,C01158,P1158,"Great product, works perfectly!",5,Toys,360.18
R01159,C01159,P1159,Amazing quality and very durable.,5,Books,234.28
R01160,C01160,P1160,"Neutral experience, might buy again.",3,Home Decor,16.99
R01161,C01161,P1161,"Worst purchase ever, do not recommend.",2,Clothing,86.7
R01162,C01162,P1162,"Average quality, nothing special.",3,Home Decor,238.47
R01163,C01163,P1163,"Five stars, would buy again.",4,Clothing,261.75
R01164,C01164,P1164,"It's okay, not the best.",3,Books,48.11
R01165,C01165,P1165,"Average quality, nothing special.",3,Books,230.73
R01166,C01166,P1166,"Shipping took too long, bad customer service.",1,Clothing,394.53
R01167,C01167,P1167,"Exceeded my expectations, excellent service.",4,Toys,450.43
R01168,C01168,P1168,"Worst purchase ever, do not recommend.",1,Home Decor,242.64
R01169,C01169,P1169,"Not worth the money, poor quality.",2,Clothing,163.82
R01170,C01170,P1170,"Terrible experience, never buying again.",2,Electronics,374.68
R01171,C01171,P1171,"Loved it, highly recommend.",4,Toys,184.78
R01172,C01172,P1172,"Loved it, highly recommend.",5,Home Decor,315.73
R01173,C01173,P1173,"Average quality, nothing special.",3,Home Decor,244.5
R01174,C01174,P1174,"Not worth the money, poor quality.",1,Toys,192.56
R01175,C01175,P1175,"Five stars, would buy again.",4,Electronics,432.06
R01176,C01176,P1176,"Terrible experience, never buying again.",1,Home Decor,471.36
R01177,C01177,P1177,"Neutral experience, might buy again.",3,Toys,166.09
R01178,C01178,P1178,Amazing quality and very durable.,5,Books,311.21
R01179,C01179,P1179,"Worst purchase ever, do not recommend.",1,Clothing,257.91
R01180,C01180,P1180,"Five stars, would buy again.",4,Books,388.88
R01181,C01181,P1181,"Average quality, nothing special.",3,Home Decor,336.54
R01182,C01182,P1182,"Not bad, but not great either.",3,Books,229.52
R01183,C01183,P1183,"Five stars, would buy again.",5,Electronics,450.33
R01184,C01184,P1184,"Loved it, highly recommend.",4,Home Decor,279.13
R01185,C01185,P1185,"Average quality, nothing special.",3,Clothing,366.13
R01186,C01186,P1186,"Terrible experience, never buying again.",1,Clothing,199.29
R01187,C01187,P1187,"Not worth the money, poor quality.",2,Clothing,276.94
R01188,C01188,P1188,"Great product, works perfectly!",4,Electronics,94.92
R01189,C01189,P1189,"Terrible experience, never buying again.",1,Clothing,222.57
R01190,C01190,P1190,"Five stars, would buy again.",5,Books,64.86
R01191,C01191,P1191,"Five stars, would buy again.",5,Books,237.04
R01192,C01192,P1192,"It's okay, not the best.",3,Home Decor,36.34
R01193,C01193,P1193,Amazing quality and very durable.,5,Clothing,345.3
R01194,C01194,P1194,"Broke within a week, very disappointed.",2,Electronics,103.17
R01195,C01195,P1195,"Terrible experience, never buying again.",1,Toys,394.67
R01196,C01196,P1196,Amazing quality and very durable.,4,Books,365.51
R01197,C01197,P1197,"Average quality, nothing special.",3,Home Decor,463.27
R01198,C01198,P1198,Amazing quality and very durable.,4,Books,329.42
R01199,C01199,P1199,"Shipping took too long, bad customer service.",1,Books,483.48
R01200,C01200,P1200,"Broke within a week, very disappointed.",2,Home Decor,478.56
R01201,C01201,P1201,"Terrible experience, never buying again.",1,Books,463.41
R01202,C01202,P1202,"Shipping took too long, bad customer service.",1,Books,166.28
R01203,C01203,P1203,"Not bad, but not great either.",3,Electronics,90.41
R01204,C01204,P1204,"Exceeded my expectations, excellent service.",4,Toys,290.44
R01205,C01205,P1205,"Worst purchase ever, do not recommend.",1,Home Decor,285.6
R01206,C01206,P1206,"Broke within a week, very disappointed.",1,Home Decor,309.33
R01207,C01207,P1207,"Worst purchase ever, do not recommend.",2,Clothing,371.79
R01208,C01208,P1208,Amazing quality and very durable.,5,Toys,441.37
R01209,C01209,P1209,"Worst purchase ever, do not recommend.",2,Books,477.89
R01210,C01210,P1210,"Great product, works perfectly!",4,Electronics,367.74
R01211,C01211,P1211,Amazing quality and very durable.,4,Clothing,400.7
R01212,C01212,P1212,"Not bad, but not great either.",3,Home Decor,330.34
R01213,C01213,P1213,Amazing quality and very durable.,5,Toys,294.66
R01214,C01214,P1214,"Five stars, would buy again.",4,Electronics,321.98
R01215,C01215,P1215,"Exceeded my expectations, excellent service.",5,Home Decor,121.95
R01216,C01216,P1216,"Shipping took too long, bad customer service.",2,Books,277.58
R01217,C01217,P1217,"Five stars, would buy again.",4,Clothing,122.05
R01218,C01218,P1218,"Shipping took too long, bad customer service.",1,Toys,87.45
R01219,C01219,P1219,"Exceeded my expectations, excellent service.",4,Clothing,328.39
R01220,C01220,P1220,"Five stars, would buy again.",5,Books,352.72
R01221,C01221,P1221,"Great product, works perfectly!",4,Books,126.04
R01222,C01222,P1222,"Average quality, nothing special.",3,Home Decor,290.91
R01223,C01223,P1223,"Worst purchase ever, do not recommend.",1,Clothing,447.79
R01224,C01224,P1224,"It does what it says, but nothing exceptional.",3,Clothing,105.58
R01225,C01225,P1225,"Shipping took too long, bad customer service.",2,Clothing,280.19
R01226,C01226,P1226,"Loved it, highly recommend.",4,Clothing,157.49
R01227,C01227,P1227,"Great product, works perfectly!",4,Electronics,211.85
R01228,C01228,P1228,"Terrible experience, never buying again.",2,Home Decor,247.11
R01229,C01229,P1229,"Neutral experience, might buy again.",3,Toys,324.08
R01230,C01230,P1230,"Shipping took too long, bad customer service.",1,Electronics,369.87
R01231,C01231,P1231,"Average quality, nothing special.",3,Clothing,441.84
R01232,C01232,P1232,"Five stars, would buy again.",5,Books,113.34
R01233,C01233,P1233,"It does what it says, but nothing exceptional.",3,Books,405.08
R01234,C01234,P1234,"Broke within a week, very disappointed.",1,Clothing,148.47
R01235,C01235,P1235,"Five stars, would buy again.",4,Electronics,471.24
R01236,C01236,P1236,"Average quality, nothing special.",3,Electronics,287.67
R01237,C01237,P1237,"Terrible experience, never buying again.",2,Home Decor,134.21
R01238,C01238,P1238,"Not worth the money, poor quality.",1,Books,130.68
R01239,C01239,P1239,"Exceeded my expectations, excellent service.",4,Clothing,406.33
R01240,C01240,P1240,"Broke within a week, very disappointed.",1,Electronics,388.59
R01241,C01241,P1241,"Broke within a week, very disappointed.",2,Electronics,307.55
R01242,C01242,P1242,"Exceeded my expectations, excellent service.",5,Toys,363.89
R01243,C01243,P1243,"Terrible experience, never buying again.",1,Home Decor,94.33
R01244,C01244,P1244,"Broke within a week, very disappointed.",1,Toys,226.18
R01245,C01245,P1245,"Not bad, but not great either.",3,Books,413.31
R01246,C01246,P1246,"Terrible experience, never buying again.",2,Clothing,431.0
R01247,C01247,P1247,"Worst purchase ever, do not recommend.",2,Books,222.2
R01248,C01248,P1248,Amazing quality and very durable.,5,Clothing,97.46
R01249,C01249,P1249,"Shipping took too long, bad customer service.",2,Electronics,91.29
R01250,C01250,P1250,"Broke within a week, very disappointed.",1,Electronics,39.59
R01251,C01251,P1251,Amazing quality and very durable.,5,Clothing,32.44
R01252,C01252,P1252,"Terrible experience, never buying again.",2,Books,127.01
R01253,C01253,P1253,"Great product, works perfectly!",5,Books,451.03
R01254,C01254,P1254,"Not worth the money, poor quality.",2,Home Decor,236.91
R01255,C01255,P1255,"Terrible experience, never buying again.",2,Toys,265.87
R01256,C01256,P1256,"Not bad, but not great either.",3,Clothing,251.36
R01257,C01257,P1257,"Broke within a week, very disappointed.",2,Books,60.69
R01258,C01258,P1258,"Exceeded my expectations, excellent service.",5,Electronics,247.71
R01259,C01259,P1259,"Terrible experience, never buying again.",1,Books,448.21
R01260,C01260,P1260,"It's okay, not the best.",3,Books,166.8
R01261,C01261,P1261,"Shipping took too long, bad customer service.",2,Home Decor,291.89
R01262,C01262,P1262,"Worst purchase ever, do not recommend.",2,Books,281.36
R01263,C01263,P1263,"Loved it, highly recommend.",5,Home Decor,457.92
R01264,C01264,P1264,"Average quality, nothing special.",3,Electronics,125.3
R01265,C01265,P1265,"Shipping took too long, bad customer service.",2,Electronics,78.87
R01266,C01266,P1266,"Broke within a week, very disappointed.",1,Electronics,407.1
R01267,C01267,P1267,"Not worth the money, poor quality.",1,Electronics,377.61
R01268,C01268,P1268,"Worst purchase ever, do not recommend.",2,Electronics,53.79
R01269,C01269,P1269,"Terrible experience, never buying again.",1,Books,397.65
R01270,C01270,P1270,"It does what it says, but nothing exceptional.",3,Toys,201.58
R01271,C01271,P1271,"Broke within a week, very disappointed.",2,Clothing,396.34
R01272,C01272,P1272,"Great product, works perfectly!",5,Electronics,432.17
R01273,C01273,P1273,"It's okay, not the best.",3,Toys,276.25
R01274,C01274,P1274,"Shipping took too long, bad customer service.",1,Toys,90.77
R01275,C01275,P1275,"Terrible experience, never buying again.",2,Toys,442.27
R01276,C01276,P1276,"Not bad, but not great either.",3,Books,136.33
R01277,C01277,P1277,"Shipping took too long, bad customer service.",1,Home Decor,279.33
R01278,C01278,P1278,"Worst purchase ever, do not recommend.",2,Electronics,305.26
R01279,C01279,P1279,"Great product, works perfectly!",4,Toys,470.16
R01280,C01280,P1280,"Five stars, would buy again.",5,Clothing,442.99
R01281,C01281,P1281,"Not worth the money, poor quality.",1,Books,261.72
R01282,C01282,P1282,"Worst purchase ever, do not recommend.",1,Books,255.43
R01283,C01283,P1283,"Exceeded my expectations, excellent service.",4,Books,286.62
R01284,C01284,P1284,"Exceeded my expectations, excellent service.",4,Home Decor,177.91
R01285,C01285,P1285,"It does what it says, but nothing exceptional.",3,Toys,109.24
R01286,C01286,P1286,Amazing quality and very durable.,5,Clothing,371.29
R01287,C01287,P1287,"Exceeded my expectations, excellent service.",5,Electronics,353.95
R01288,C01288,P1288,"Worst purchase ever, do not recommend.",1,Home Decor,189.24
R01289,C01289,P1289,Amazing quality and very durable.,4,Electronics,259.6
R01290,C01290,P1290,"Exceeded my expectations, excellent service.",5,Toys,96.4
R01291,C01291,P1291,"Shipping took too long, bad customer service.",2,Clothing,320.53
R01292,C01292,P1292,"Five stars, would buy again.",5,Books,200.2
R01293,C01293,P1293,"Shipping took too long, bad customer service.",1,Electronics,35.14
R01294,C01294,P1294,"Exceeded my expectations, excellent service.",5,Books,419.74
R01295,C01295,P1295,"It's okay, not the best.",3,Toys,376.55
R01296,C01296,P1296,Amazing quality and very durable.,4,Toys,498.79
R01297,C01297,P1297,"Broke within a week, very disappointed.",1,Toys,385.44
R01298,C01298,P1298,"Broke within a week, very disappointed.",1,Books,104.99
R01299,C01299,P1299,"Great product, works perfectly!",4,Electronics,142.67
